Mod:Item:MetaData, Localized Name
betternether:cincinnasite_tile_small, 小辛西纳石顶瓦
betternether:cincinnasite_carved, 雕文辛西纳石块
betternether:nether_brick_tile_large, 大地狱砖顶瓦
betternether:nether_brick_tile_small, 小地狱砖顶瓦
betternether:cincinnasite_wall, 辛西纳石墙
betternether:bone_block, 压缩骨块
betternether:bone_stairs, 骨楼梯
betternether:bone_slab_half:0, 骨台阶
betternether:bone_button, 骨按钮
betternether:bone_plate, 骨压力板
betternether:cincinnasite_fire_bowl, 辛西纳石火盆
betternether:bone_wall, 骨墙
betternether:nether_brick_wall, 地狱砖墙
betternether:nether_brick_tile_slab_half:0, 小地狱砖半瓦
betternether:nether_brick_tile_stairs, 小地狱砖阶梯瓦
betternether:bone_mushroom, 骨菇孢子
betternether:reeds_ladder, 芦苇梯子
betternether:cincinnasite_bricks_pillar, 辛西纳石砖柱
betternether:bone_tile, 骨顶瓦
betternether:cincinnasite_pedestal, 辛西纳石座
betternether:pig_statue_01, 重生者雕塑
betternether:cincinnasite_pot, 辛西纳石罐
betternether:cincinnasite_frame, 辛西纳石框
betternether:quartz_glass, 石英玻璃
betternether:quartz_glass_framed, 镶框石英玻璃
betternether:quartz_stained_glass:0, 白色石英玻璃
betternether:quartz_stained_glass:1, 橙色石英玻璃
betternether:quartz_stained_glass:2, 品红色石英玻璃
betternether:quartz_stained_glass:3, 淡蓝色石英玻璃
betternether:quartz_stained_glass:4, 黄色石英玻璃
betternether:quartz_stained_glass:5, 黄绿色石英玻璃
betternether:quartz_stained_glass:6, 粉红色石英玻璃
betternether:quartz_stained_glass:7, 灰色石英玻璃
betternether:quartz_stained_glass:8, 银色石英玻璃
betternether:quartz_stained_glass:9, 青色石英玻璃
betternether:quartz_stained_glass:10, 紫色石英玻璃
betternether:quartz_stained_glass:11, 蓝色石英玻璃
betternether:quartz_stained_glass:12, 棕色石英玻璃
betternether:quartz_stained_glass:13, 绿色石英玻璃
betternether:quartz_stained_glass:14, 红色石英玻璃
betternether:quartz_stained_glass:15, 黑色石英玻璃
betternether:cincinnasite_bars, 辛西纳石杆
betternether:quartz_glass_pane, 石英玻璃窗
betternether:quartz_glass_framed_pane, 镶框石英玻璃窗
betternether:cincinnasite_forge, 辛西纳石锻造炉
betternether:netherrack_furnace, 地狱岩熔炉
betternether:bone_reed_door, 芦苇骨门
betternether:bone_cincinnasite_door, 辛西纳石骨门
betternether:quartz_stained_glass_framed:0, 镶框白色石英玻璃
betternether:quartz_stained_glass_framed:1, 镶框橙色石英玻璃
betternether:quartz_stained_glass_framed:2, 镶框品红色石英玻璃
betternether:quartz_stained_glass_framed:3, 镶框淡蓝色石英玻璃
betternether:quartz_stained_glass_framed:4, 镶框黄色石英玻璃
betternether:quartz_stained_glass_framed:5, 镶框黄绿色石英玻璃
betternether:quartz_stained_glass_framed:6, 镶框粉红色石英玻璃
betternether:quartz_stained_glass_framed:7, 镶框灰色石英玻璃
betternether:quartz_stained_glass_framed:8, 镶框银色石英玻璃
betternether:quartz_stained_glass_framed:9, 镶框青色石英玻璃
betternether:quartz_stained_glass_framed:10, 镶框紫色石英玻璃
betternether:quartz_stained_glass_framed:11, 镶框蓝色石英玻璃
betternether:quartz_stained_glass_framed:12, 镶框棕色石英玻璃
betternether:quartz_stained_glass_framed:13, 镶框绿色石英玻璃
betternether:quartz_stained_glass_framed:14, 镶框红色石英玻璃
betternether:quartz_stained_glass_framed:15, 镶框黑色石英玻璃
betternether:chest_of_drawers, 画者之箱
betternether:black_apple, 黑苹果
betternether:cincinnasite, 辛西纳石
betternether:cincinnasite_pickaxe, 辛西纳石镐
betternether:cincinnasite_pickaxe_diamond, 辛西纳钻石镐
betternether:stalagnate_bowl, 石笋碗
betternether:stalagnate_bowl_wart, 石笋碗盛装的地狱疣汤
betternether:stalagnate_bowl_mushroom, 石笋碗盛装的蘑菇煲
betternether:stalagnate_bowl_apple, 石笋碗盛装的黑苹果羹
betternether:cincinnasite_axe, 辛西纳石斧
betternether:cincinnasite_axe_diamond, 辛西纳钻石斧
biomesoplenty:grass:0, 末地苔石
biomesoplenty:grass:1, 杂草丛生的石头
biomesoplenty:grass:2, 壤质草方块
biomesoplenty:grass:3, 沙质草方块
biomesoplenty:grass:4, 淤泥草方块
biomesoplenty:grass:5, 原始草方块
biomesoplenty:grass:6, 杂草丛生的地狱岩
biomesoplenty:grass:7, 开花草地
biomesoplenty:grass:8, 菌丝寄生的地狱岩
biomesoplenty:dirt:8, 粗壤土
biomesoplenty:dirt:0, 壤质土
biomesoplenty:dirt:9, 粗沙土
biomesoplenty:dirt:1, 沙质土
biomesoplenty:dirt:10, 粗淤土
biomesoplenty:dirt:2, 淤泥土
biomesoplenty:grass_path:0, 壤质草径
biomesoplenty:grass_path:1, 沙质草径
biomesoplenty:grass_path:2, 淤泥草径
biomesoplenty:farmland_0:0, 壤土耕地
biomesoplenty:farmland_0:1, 砂质耕地
biomesoplenty:farmland_1:0, 淤质耕地
biomesoplenty:white_sand:0, 白沙
biomesoplenty:white_sandstone:0, 白砂岩
biomesoplenty:white_sandstone:1, 錾制白砂岩
biomesoplenty:white_sandstone:2, 平滑白砂岩
biomesoplenty:white_sandstone_stairs:0, 白砂岩楼梯
biomesoplenty:dried_sand:0, 干沙
biomesoplenty:hard_ice:0, 硬化冰块
biomesoplenty:ash_block:0, 灰
biomesoplenty:mud:0, 泥巴
biomesoplenty:flesh:0, 肉
biomesoplenty:crystal:0, 水晶块
biomesoplenty:biome_block:0, 生物精华矿石
biomesoplenty:gem_ore:0, 末影紫水晶矿石
biomesoplenty:gem_ore:1, 红宝石矿石
biomesoplenty:gem_ore:2, 橄榄石矿石
biomesoplenty:gem_ore:3, 黄玉矿石
biomesoplenty:gem_ore:4, 坦桑矿石
biomesoplenty:gem_ore:5, 孔雀石矿石
biomesoplenty:gem_ore:6, 蓝宝石矿石
biomesoplenty:gem_ore:7, 琥珀矿石
biomesoplenty:gem_block:0, 紫水晶块
biomesoplenty:gem_block:1, 红宝石块
biomesoplenty:gem_block:2, 橄榄石块
biomesoplenty:gem_block:3, 黄玉块
biomesoplenty:gem_block:4, 坦桑石块
biomesoplenty:gem_block:5, 孔雀石块
biomesoplenty:gem_block:6, 蓝宝石块
biomesoplenty:gem_block:7, 琥珀块
biomesoplenty:hive:0, 蜂房方块
biomesoplenty:hive:1, 蜂房方块
biomesoplenty:hive:2, 空的蜂房方块
biomesoplenty:hive:3, 满的蜂房方块
biomesoplenty:honey_block:0, 蜂蜜块
biomesoplenty:blue_fire:0, 蓝火
biomesoplenty:bamboo_thatching:0, 竹块
biomesoplenty:mud_brick_block:0, 泥砖
biomesoplenty:mud_brick_stairs:0, 泥砖楼梯
biomesoplenty:other_slab:0, 泥砖台阶
biomesoplenty:other_slab:1, 白砂岩台阶
biomesoplenty:log_0:4, 神圣橡木
biomesoplenty:log_0:5, 樱花木
biomesoplenty:log_0:6, 暗影木
biomesoplenty:log_0:7, 杉木
biomesoplenty:log_1:4, 天域木
biomesoplenty:log_1:5, 魔法木
biomesoplenty:log_1:6, 美洲红木
biomesoplenty:log_1:7, 棕榈木
biomesoplenty:log_2:4, 红木原木
biomesoplenty:log_2:5, 柳木
biomesoplenty:log_2:6, 松木
biomesoplenty:log_2:7, 地狱皮木
biomesoplenty:log_3:4, 蓝花楹木
biomesoplenty:log_3:5, 桃花心木
biomesoplenty:log_3:6, 檀木
biomesoplenty:log_3:7, 桉木
biomesoplenty:log_4:4, 巨大花茎
biomesoplenty:log_4:5, 垂死木
biomesoplenty:leaves_0:8, 黄秋叶
biomesoplenty:leaves_0:9, 橙秋叶
biomesoplenty:leaves_0:10, 竹叶
biomesoplenty:leaves_0:11, 魔法树树叶
biomesoplenty:leaves_1:8, 暗影树树叶
biomesoplenty:leaves_1:9, 垂死树树叶
biomesoplenty:leaves_1:10, 杉树树叶
biomesoplenty:leaves_1:11, 天域树树叶
biomesoplenty:leaves_2:8, 原始树树叶
biomesoplenty:leaves_2:9, 粉红色樱花树树叶
biomesoplenty:leaves_2:10, 白色樱花树树叶
biomesoplenty:leaves_2:11, 枫树树叶
biomesoplenty:leaves_3:8, 地狱皮树树叶
biomesoplenty:leaves_3:9, 花橡树树叶
biomesoplenty:leaves_3:10, 蓝花楹树树叶
biomesoplenty:leaves_3:11, 神圣橡树树叶
biomesoplenty:leaves_4:8, 美洲红树树叶
biomesoplenty:leaves_4:9, 棕榈树树叶
biomesoplenty:leaves_4:10, 红木树树叶
biomesoplenty:leaves_4:11, 柳树树叶
biomesoplenty:leaves_5:8, 松树树叶
biomesoplenty:leaves_5:9, 桃花心树树叶
biomesoplenty:leaves_5:10, 檀木树树叶
biomesoplenty:leaves_5:11, 桉树树叶
biomesoplenty:leaves_6:8, 巨型红色花瓣
biomesoplenty:leaves_6:9, 巨型黄色花瓣
biomesoplenty:planks_0:0, 神圣橡木木板
biomesoplenty:planks_0:1, 樱花木木板
biomesoplenty:planks_0:2, 暗影木木板
biomesoplenty:planks_0:3, 杉木木板
biomesoplenty:planks_0:4, 天域木木板
biomesoplenty:planks_0:5, 魔法木木板
biomesoplenty:planks_0:6, 美洲红木木板
biomesoplenty:planks_0:7, 棕榈木木板
biomesoplenty:planks_0:8, 红木木板
biomesoplenty:planks_0:9, 柳木木板
biomesoplenty:planks_0:10, 松木木板
biomesoplenty:planks_0:11, 地狱皮木木板
biomesoplenty:planks_0:12, 蓝花楹木木板
biomesoplenty:planks_0:13, 桃花心木木板
biomesoplenty:planks_0:14, 檀木木板
biomesoplenty:planks_0:15, 桉木木板
biomesoplenty:sacred_oak_stairs:0, 神圣橡木楼梯
biomesoplenty:cherry_stairs:0, 樱桃木楼梯
biomesoplenty:umbran_stairs:0, 暗影木楼梯
biomesoplenty:fir_stairs:0, 杉木楼梯
biomesoplenty:ethereal_stairs:0, 天域木楼梯
biomesoplenty:magic_stairs:0, 魔法木楼梯
biomesoplenty:mangrove_stairs:0, 红树木楼梯
biomesoplenty:palm_stairs:0, 古代植物楼梯
biomesoplenty:redwood_stairs:0, 红木楼梯
biomesoplenty:willow_stairs:0, 垂枝树楼梯
biomesoplenty:pine_stairs:0, 雾朦松木楼梯
biomesoplenty:hellbark_stairs:0, 地狱皮树楼梯
biomesoplenty:jacaranda_stairs:0, 蓝花楹木楼梯
biomesoplenty:mahogany_stairs:0, 桃花心木楼梯
biomesoplenty:ebony_stairs:0, 檀木楼梯
biomesoplenty:eucalyptus_stairs:0, 桉木楼梯
biomesoplenty:wood_slab_0:0, 神圣橡木台阶
biomesoplenty:wood_slab_0:1, 樱花木台阶
biomesoplenty:wood_slab_0:2, 暗影木台阶
biomesoplenty:wood_slab_0:3, 杉木台阶
biomesoplenty:wood_slab_0:4, 天域木台阶
biomesoplenty:wood_slab_0:5, 魔法木台阶
biomesoplenty:wood_slab_0:6, 美洲红木台阶
biomesoplenty:wood_slab_0:7, 棕榈木台阶
biomesoplenty:wood_slab_1:0, 红木台阶
biomesoplenty:wood_slab_1:1, 柳树台阶
biomesoplenty:wood_slab_1:2, 松木台阶
biomesoplenty:wood_slab_1:3, 地狱皮树台阶
biomesoplenty:wood_slab_1:4, 蓝花楹木台阶
biomesoplenty:wood_slab_1:5, 桃花心木台阶
biomesoplenty:wood_slab_1:6, 檀木台阶
biomesoplenty:wood_slab_1:7, 桉木台阶
biomesoplenty:sacred_oak_fence:0, 神圣橡木栅栏
biomesoplenty:cherry_fence:0, 樱桃木栅栏
biomesoplenty:umbran_fence:0, 暗影木栅栏
biomesoplenty:fir_fence:0, 杉木栅栏
biomesoplenty:ethereal_fence:0, 天域木栅栏
biomesoplenty:magic_fence:0, 魔法木栅栏
biomesoplenty:mangrove_fence:0, 红树木栅栏
biomesoplenty:palm_fence:0, 古树栅栏
biomesoplenty:redwood_fence:0, 红木栅栏
biomesoplenty:willow_fence:0, 柳木栅栏
biomesoplenty:pine_fence:0, 松木栅栏
biomesoplenty:hellbark_fence:0, 地狱皮树栅栏
biomesoplenty:jacaranda_fence:0, 蓝花楹栅栏
biomesoplenty:mahogany_fence:0, 桃花心木栅栏
biomesoplenty:ebony_fence:0, 檀木栅栏
biomesoplenty:eucalyptus_fence:0, 桉木栅栏
biomesoplenty:sacred_oak_fence_gate:0, 神圣橡木栅栏门
biomesoplenty:cherry_fence_gate:0, 樱桃木栅栏门
biomesoplenty:umbran_fence_gate:0, 暗影木栅栏门
biomesoplenty:fir_fence_gate:0, 杉木栅栏门
biomesoplenty:ethereal_fence_gate:0, 天域木栅栏门
biomesoplenty:magic_fence_gate:0, 魔法木栅栏门
biomesoplenty:mangrove_fence_gate:0, 红树木栅栏门
biomesoplenty:palm_fence_gate:0, 古树栅栏门
biomesoplenty:redwood_fence_gate:0, 红木栅栏门
biomesoplenty:willow_fence_gate:0, 柳木栅栏门
biomesoplenty:pine_fence_gate:0, 松木栅栏门
biomesoplenty:hellbark_fence_gate:0, 地狱皮树栅栏门
biomesoplenty:jacaranda_fence_gate:0, 蓝花楹栅栏门
biomesoplenty:mahogany_fence_gate:0, 桃花心木栅栏门
biomesoplenty:ebony_fence_gate:0, 檀木栅栏门
biomesoplenty:eucalyptus_fence_gate:0, 桉木栅栏门
biomesoplenty:sacred_oak_door, 神圣橡木门
biomesoplenty:cherry_door, 樱花木门
biomesoplenty:umbran_door, 暗影木门
biomesoplenty:fir_door, 杉木门
biomesoplenty:ethereal_door, 天域木门
biomesoplenty:magic_door, 魔法木门
biomesoplenty:mangrove_door, 美洲红木门
biomesoplenty:palm_door, 棕榈木门
biomesoplenty:redwood_door, 红木门
biomesoplenty:willow_door, 柳木门
biomesoplenty:pine_door, 松木门
biomesoplenty:hellbark_door, 地狱皮木门
biomesoplenty:jacaranda_door, 蓝花楹木门
biomesoplenty:mahogany_door, 桃花心木门
biomesoplenty:ebony_door, 檀木门
biomesoplenty:eucalyptus_door, 桉木门
biomesoplenty:coral:0, 粉珊瑚
biomesoplenty:coral:1, 橙珊瑚
biomesoplenty:coral:2, 蓝珊瑚
biomesoplenty:coral:3, 夜光珊瑚
biomesoplenty:coral:4, 海藻
biomesoplenty:seaweed:0, 海带
biomesoplenty:waterlily:0, 中型睡莲
biomesoplenty:waterlily:1, 小型睡莲
biomesoplenty:waterlily:2, 微型睡莲
biomesoplenty:waterlily:3, 睡莲花
biomesoplenty:bamboo:0, 竹子
biomesoplenty:sapling_0:0, 黄秋树树苗
biomesoplenty:sapling_0:1, 橙秋树树苗
biomesoplenty:sapling_0:2, 竹笋
biomesoplenty:sapling_0:3, 魔法树树苗
biomesoplenty:sapling_0:4, 暗影树树苗
biomesoplenty:sapling_0:5, 垂死树树苗
biomesoplenty:sapling_0:6, 杉树树苗
biomesoplenty:sapling_0:7, 天域树树苗
biomesoplenty:sapling_1:0, 原始树树苗
biomesoplenty:sapling_1:1, 粉红色樱花树树苗
biomesoplenty:sapling_1:2, 白色樱花树树苗
biomesoplenty:sapling_1:3, 枫树树苗
biomesoplenty:sapling_1:4, 地狱皮树树苗
biomesoplenty:sapling_1:5, 花橡树树苗
biomesoplenty:sapling_1:6, 蓝花楹树树苗
biomesoplenty:sapling_1:7, 神圣橡树树苗
biomesoplenty:sapling_2:0, 美洲红树树苗
biomesoplenty:sapling_2:1, 棕榈树树苗
biomesoplenty:sapling_2:2, 红木树树苗
biomesoplenty:sapling_2:3, 柳树树苗
biomesoplenty:sapling_2:4, 松树树苗
biomesoplenty:sapling_2:5, 桃花心树树苗
biomesoplenty:sapling_2:6, 檀树树苗
biomesoplenty:sapling_2:7, 桉树树苗
biomesoplenty:plant_0:0, 低草丛
biomesoplenty:plant_0:1, 中草丛
biomesoplenty:plant_0:2, 灌木丛
biomesoplenty:plant_0:3, 芽
biomesoplenty:plant_0:4, 毒常春藤
biomesoplenty:plant_0:5, 浆果灌木
biomesoplenty:plant_0:6, 灌木
biomesoplenty:plant_0:7, 麦草
biomesoplenty:plant_0:8, 湿草
biomesoplenty:plant_0:9, 银蕨
biomesoplenty:plant_0:10, 三叶草
biomesoplenty:plant_0:11, 落叶堆
biomesoplenty:plant_0:12, 枯叶堆
biomesoplenty:plant_0:13, 枯草
biomesoplenty:plant_0:14, 沙漠草
biomesoplenty:plant_0:15, 沙漠芽
biomesoplenty:plant_1:0, 沙丘草
biomesoplenty:plant_1:1, 光谱蕨
biomesoplenty:plant_1:2, 荆棘丛
biomesoplenty:plant_1:3, 野生稻
biomesoplenty:plant_1:4, 香蒲
biomesoplenty:plant_1:5, 江藤
biomesoplenty:plant_1:6, 仙人球
biomesoplenty:plant_1:7, 恶魔草
biomesoplenty:plant_1:8, 芦苇
biomesoplenty:plant_1:9, 根
biomesoplenty:plant_1:10, 大王花
biomesoplenty:plant_1:11, 麦
biomesoplenty:double_plant:0, 亚麻
biomesoplenty:double_plant:1, 香蒲
biomesoplenty:double_plant:2, 眼灯草
biomesoplenty:double_plant:3, 海燕麦
biomesoplenty:mushroom:0, 毒菌
biomesoplenty:mushroom:1, 双孢蘑菇
biomesoplenty:mushroom:2, 蓝牛奶伞菌
biomesoplenty:mushroom:3, 夜光菇
biomesoplenty:mushroom:4, 平菇
biomesoplenty:mushroom:5, 影菇
biomesoplenty:bramble_plant:0, 荆棘
biomesoplenty:flower_0:0, 苜蓿
biomesoplenty:flower_0:1, 沼泽花
biomesoplenty:flower_0:2, 死亡花
biomesoplenty:flower_0:3, 夜光花
biomesoplenty:flower_0:4, 蓝绣球花
biomesoplenty:flower_0:5, 橙色波斯菊
biomesoplenty:flower_0:6, 粉水仙
biomesoplenty:flower_0:7, 野花
biomesoplenty:flower_0:8, 紫罗兰
biomesoplenty:flower_0:9, 白银莲花
biomesoplenty:flower_0:10, 末影莲花
biomesoplenty:flower_0:11, 凤梨花
biomesoplenty:flower_0:12, 枯萎的百合
biomesoplenty:flower_0:13, 粉木槿
biomesoplenty:flower_0:14, 铃兰
biomesoplenty:flower_0:15, 火焰花
biomesoplenty:flower_1:0, 熏衣草
biomesoplenty:flower_1:1, 秋麒麟草
biomesoplenty:flower_1:2, 蓝铃花
biomesoplenty:flower_1:3, 乐矿花
biomesoplenty:flower_1:4, 霜鸢尾
biomesoplenty:flower_1:5, 玫瑰
biomesoplenty:ivy:0, 绿萝
biomesoplenty:willow_vine:0, 柳树藤
biomesoplenty:terrarium:0, 蕨类培养罐
biomesoplenty:terrarium:1, 蘑菇培养罐
biomesoplenty:terrarium:2, 仙人球培养罐
biomesoplenty:terrarium:3, 亚麻培养罐
biomesoplenty:terrarium:4, 粉水仙培养罐
biomesoplenty:terrarium:5, 银蕨培养罐
biomesoplenty:terrarium:6, 竹子培养罐
biomesoplenty:terrarium:7, 海燕麦培养罐
biomesoplenty:terrarium:8, 夜光菇培养罐
biomesoplenty:terrarium:9, 死亡培养罐
biomesoplenty:terrarium:10, 夜光花培养罐
biomesoplenty:terrarium:11, 死亡花培养罐
biomesoplenty:terrarium:12, 荒芜培养罐
biomesoplenty:terrarium:13, 原始培养罐
biomesoplenty:terrarium:14, 地狱培养罐
biomesoplenty:terrarium:15, 末地培养罐
biomesoplenty:jar_filled:0, 蜂蜜罐
biomesoplenty:jar_filled:1, 蓝火罐
biomesoplenty:jar_empty, 空罐
biomesoplenty:boat_sacred_oak, 神圣橡木船
biomesoplenty:boat_cherry, 樱花木船
biomesoplenty:boat_umbran, 暗影木船
biomesoplenty:boat_fir, 杉木船
biomesoplenty:boat_ethereal, 天域木船
biomesoplenty:boat_magic, 魔法木船
biomesoplenty:boat_mangrove, 美洲红木船
biomesoplenty:boat_palm, 棕榈木船
biomesoplenty:boat_redwood, 红木船
biomesoplenty:boat_willow, 柳木船
biomesoplenty:boat_pine, 松木船
biomesoplenty:boat_hellbark, 地狱皮木船
biomesoplenty:boat_jacaranda, 蓝花楹木船
biomesoplenty:boat_mahogany, 桃花心木船
biomesoplenty:boat_ebony, 檀木船
biomesoplenty:boat_eucalyptus, 桉木船
biomesoplenty:biome_finder, 生物群系雷达
biomesoplenty:record_wanderer, 音乐唱片
biomesoplenty:mudball, 泥巴球
biomesoplenty:mud_brick, 泥砖
biomesoplenty:ash, 灰烬
biomesoplenty:fleshchunk, 肉块
biomesoplenty:gem:0, 紫水晶
biomesoplenty:gem:1, 红宝石
biomesoplenty:gem:2, 橄榄石
biomesoplenty:gem:3, 黄玉
biomesoplenty:gem:4, 坦桑石
biomesoplenty:gem:5, 孔雀石
biomesoplenty:gem:6, 蓝宝石
biomesoplenty:gem:7, 琥珀
biomesoplenty:terrestrial_artifact, 天地宝晶
biomesoplenty:crystal_shard, 仙域水晶碎片
biomesoplenty:biome_essence, 生物群系精华
biomesoplenty:berries, 浆果
biomesoplenty:pear, 梨
biomesoplenty:peach, 桃
biomesoplenty:persimmon, 柿子
biomesoplenty:honeycomb, 蜜脾
biomesoplenty:filled_honeycomb, 充满的蜂窝
biomesoplenty:shroompowder, 蘑菇粉
biomesoplenty:ricebowl, 米饭
biomesoplenty:blue_dye, 蓝色染料
biomesoplenty:brown_dye, 棕色染料
biomesoplenty:green_dye, 绿色染料
biomesoplenty:white_dye, 白色染料
biomesoplenty:black_dye, 黑色染料
biomesoplenty:earth, BOP图标
carryon:tile_item, item.tile_item.name
carryon:entity_item, item.entity_item.name
hammercore:iron_bordered_cobblestone, 铁边框圆石
hammercore:gold_bordered_cobblestone, 金边框圆石
hammercore:diamond_bordered_cobblestone, 钻石边框圆石
